US,Canada,Mexico,Russia,United Kingdom,Italy,Germany,France,Belarus,Brazil,Peru,Ecuador,Chile,India,Turkey,Saudi Arabia,Pakistan,Iran,Singapore,Qatar,Bangladesh,United Arab Emirates,China,Japan,"Korea, South"
42290.0,1932.0,4446.0,8129.0,7157.0,1647.0,2089.0,8005.0,314.0,32848.0,3412.0,784.0,1629.0,80472.0,1427.0,539.0,747.0,3677.0,27.0,222.0,1488.0,995.0,47.0,527.0,113.0
38916.0,2021.0,5053.0,8371.0,7119.0,1850.0,1798.0,14366.0,371.0,32901.0,3054.0,1298.0,1691.0,86821.0,1391.0,418.0,543.0,3582.0,23.0,227.0,1436.0,1100.0,37.0,576.0,77.0
46362.0,1884.0,5099.0,8835.0,6933.0,2548.0,2503.0,13025.0,388.0,35783.0,3061.0,1537.0,1759.0,81484.0,1407.0,492.0,625.0,3825.0,19.0,199.0,1508.0,1158.0,32.0,633.0,63.0
53547.0,2167.0,4775.0,9294.0,6988.0,2499.0,2673.0,12436.0,402.0,32818.0,3468.0,950.0,1840.0,79476.0,1442.0,481.0,553.0,3552.0,10.0,205.0,1396.0,1181.0,49.0,542.0,75.0
49380.0,1761.0,4863.0,9735.0,12884.0,2843.0,2563.0,16514.0,431.0,23008.0,3267.0,817.0,1881.0,75829.0,1502.0,419.0,632.0,3523.0,6.0,175.0,1182.0,1231.0,31.0,574.0,64.0
33370.0,1661.0,3712.0,10376.0,22969.0,2578.0,2279.0,12504.0,0.0,8715.0,0.0,683.0,1708.0,74442.0,1429.0,390.0,0.0,3653.0,12.0,159.0,1125.0,1041.0,46.0,400.0,73.0
37947.0,2419.0,28115.0,10757.0,12597.0,2257.0,1382.0,5639.0,844.0,26053.0,6605.0,305.0,1567.0,61267.0,1603.0,379.0,1111.0,3902.0,7.0,194.0,1442.0,932.0,50.0,279.0,75.0
45021.0,2159.0,4828.0,11481.0,14552.0,2677.0,2639.0,11310.0,394.0,31526.0,1830.0,717.0,1560.0,72049.0,1511.0,477.0,624.0,4151.0,11.0,251.0,1499.0,1061.0,45.0,500.0,114.0
49467.0,2108.0,4580.0,10981.0,14176.0,3677.0,2828.0,18953.0,415.0,30938.0,2930.0,1475.0,1134.0,78524.0,1581.0,468.0,583.0,4019.0,10.0,238.0,1520.0,1046.0,40.0,506.0,69.0
58213.0,2402.0,5300.0,11345.0,17554.0,4458.0,4058.0,17402.0,477.0,26830.0,2733.0,1514.0,1576.0,70496.0,1615.0,421.0,661.0,4392.0,9.0,213.0,1441.0,1089.0,46.0,627.0,54.0
55331.0,2455.0,5532.0,11969.0,13892.0,5372.0,4516.0,21031.0,489.0,27733.0,2952.0,803.0,1753.0,73272.0,1629.0,407.0,671.0,4142.0,10.0,206.0,1278.0,1075.0,38.0,603.0,72.0
55254.0,1754.0,4308.0,12673.0,15177.0,5724.0,4721.0,26677.0,0.0,23744.0,7474.0,980.0,1826.0,74383.0,1649.0,405.0,666.0,3875.0,7.0,178.0,1203.0,1129.0,66.0,678.0,58.0
46880.0,1897.0,3175.0,13442.0,12891.0,5456.0,3483.0,15994.0,1063.0,12191.0,3283.0,205.0,1776.0,66732.0,1502.0,323.0,385.0,3822.0,10.0,207.0,1193.0,1096.0,55.0,436.0,97.0
42955.0,1525.0,3542.0,13406.0,13983.0,4619.0,2467.0,9212.0,464.0,8636.0,1800.0,282.0,1461.0,55342.0,1614.0,348.0,531.0,4206.0,4.0,206.0,1472.0,1064.0,49.0,278.0,102.0
50596.0,3470.0,4295.0,13690.0,17249.0,5898.0,4122.0,13626.0,526.0,13359.0,2803.0,856.0,1448.0,63509.0,1632.0,474.0,615.0,4108.0,4.0,214.0,1537.0,1315.0,41.0,498.0,84.0
59171.0,2539.0,4056.0,14041.0,19762.0,7332.0,5132.0,22965.0,597.0,27844.0,0.0,912.0,1092.0,67708.0,1671.0,501.0,755.0,4830.0,5.0,198.0,1684.0,1431.0,22.0,552.0,99.0
63862.0,2493.0,5514.0,13556.0,18998.0,8803.0,6638.0,29757.0,613.0,30426.0,5766.0,1277.0,1124.0,63371.0,1693.0,472.0,659.0,4616.0,3.0,200.0,1600.0,1398.0,57.0,708.0,47.0
70310.0,2440.0,6751.0,14937.0,15658.0,10009.0,7334.0,25634.0,658.0,28596.0,0.0,1299.0,1694.0,62212.0,1812.0,433.0,575.0,4552.0,9.0,189.0,1527.0,1412.0,28.0,639.0,73.0
54850.0,1783.0,5447.0,14703.0,16188.0,10925.0,7830.0,32139.0,671.0,20776.0,2677.0,763.0,1813.0,61871.0,1723.0,359.0,567.0,4103.0,3.0,235.0,1209.0,1538.0,40.0,623.0,91.0
52294.0,1933.0,4119.0,14804.0,16994.0,11705.0,5587.0,29837.0,635.0,12051.0,3132.0,867.0,1757.0,55722.0,1815.0,348.0,433.0,3890.0,7.0,204.0,1274.0,1215.0,51.0,430.0,76.0
68737.0,3141.0,3699.0,15843.0,18821.0,9337.0,4325.0,14290.0,592.0,16579.0,3126.0,134.0,1545.0,46790.0,2026.0,381.0,582.0,4251.0,4.0,240.0,1637.0,915.0,67.0,316.0,58.0
62571.0,2477.0,5788.0,16108.0,21371.0,10871.0,6868.0,20376.0,619.0,23766.0,2201.0,692.0,1173.0,54044.0,1894.0,385.0,710.0,5039.0,6.0,273.0,1380.0,1077.0,38.0,481.0,91.0
61425.0,2659.0,6845.0,15444.0,26705.0,15199.0,7595.0,27410.0,733.0,25856.0,3242.0,1510.0,1159.0,55839.0,2013.0,405.0,736.0,5616.0,12.0,266.0,1545.0,1538.0,34.0,615.0,119.0
80216.0,2548.0,6612.0,15704.0,21255.0,16078.0,11287.0,40813.0,738.0,24764.0,5758.0,826.0,1494.0,54366.0,2102.0,401.0,736.0,5471.0,8.0,252.0,1696.0,1578.0,53.0,616.0,155.0
82132.0,3105.0,6604.0,17077.0,20556.0,19143.0,11242.0,42849.0,787.0,30001.0,0.0,1819.0,1775.0,53370.0,2165.0,383.0,847.0,6134.0,10.0,249.0,1586.0,1563.0,43.0,745.0,77.0
78099.0,2014.0,6025.0,16260.0,23042.0,19640.0,14714.0,45265.0,811.0,24984.0,3240.0,1344.0,1636.0,50129.0,2091.0,395.0,832.0,5814.0,14.0,254.0,1094.0,1491.0,45.0,726.0,61.0
60377.0,1930.0,4360.0,16392.0,19804.0,21273.0,11176.0,6616.0,845.0,12254.0,5599.0,2021.0,1521.0,45148.0,2017.0,323.0,707.0,6191.0,5.0,205.0,1308.0,1359.0,41.0,493.0,119.0
64470.0,4230.0,4166.0,17148.0,20905.0,17007.0,8685.0,73010.0,884.0,18611.0,0.0,543.0,1535.0,36470.0,2198.0,357.0,773.0,5960.0,3.0,262.0,1436.0,1111.0,183.0,410.0,88.0
78977.0,2749.0,5942.0,16342.0,22904.0,21989.0,11409.0,34458.0,902.0,29982.0,1859.0,1014.0,927.0,43893.0,2209.0,399.0,825.0,6968.0,7.0,257.0,1335.0,1390.0,95.0,646.0,103.0
88388.0,2876.0,5595.0,15886.0,24714.0,24988.0,14964.0,37550.0,936.0,28351.0,1923.0,1716.0,1005.0,49881.0,2305.0,416.0,908.0,6824.0,7.0,250.0,1493.0,1400.0,63.0,731.0,125.0
92679.0,2956.0,5948.0,17418.0,23080.0,26829.0,16774.0,46636.0,984.0,26700.0,2431.0,1394.0,1520.0,48648.0,2319.0,435.0,1078.0,8293.0,7.0,211.0,1681.0,1312.0,20.0,808.0,114.0
100499.0,3427.0,6000.0,17987.0,24418.0,31079.0,18681.0,49474.0,970.0,24353.0,2666.0,845.0,1521.0,48268.0,2322.0,398.0,807.0,8011.0,9.0,193.0,1604.0,1172.0,93.0,774.0,126.0
86772.0,2322.0,6151.0,17834.0,21921.0,31756.0,19059.0,35101.0,983.0,13170.0,2586.0,1045.0,1685.0,46963.0,2213.0,402.0,977.0,7820.0,12.0,213.0,1320.0,1121.0,56.0,877.0,124.0
78138.0,2517.0,4430.0,18381.0,23268.0,29905.0,14177.0,46179.0,977.0,10188.0,2323.0,1002.0,1608.0,45231.0,2106.0,374.0,1123.0,7719.0,4.0,164.0,1568.0,1278.0,97.0,613.0,97.0
83938.0,3304.0,3763.0,18017.0,18973.0,22253.0,12097.0,106091.0,941.0,8249.0,0.0,368.0,1276.0,38310.0,2302.0,381.0,1167.0,8289.0,1.0,197.0,1736.0,1234.0,83.0,487.0,75.0
126902.0,4721.0,5250.0,18431.0,20048.0,28241.0,15352.0,72601.0,929.0,14582.0,0.0,548.0,1062.0,46253.0,2343.0,473.0,1313.0,8932.0,9.0,226.0,1659.0,1008.0,78.0,865.0,118.0
102069.0,2859.0,5225.0,19483.0,25202.0,30548.0,17214.0,-46121.0,984.0,23316.0,9284.0,1323.0,840.0,50210.0,2391.0,426.0,1302.0,8452.0,7.0,227.0,1517.0,1161.0,154.0,624.0,125.0
130032.0,4040.0,5567.0,19116.0,24166.0,34502.0,19990.0,57820.0,982.0,23845.0,2935.0,350.0,1540.0,47638.0,2311.0,450.0,1376.0,8772.0,7.0,249.0,1842.0,1289.0,57.0,1048.0,145.0
129127.0,4809.0,5931.0,20368.0,23319.0,37802.0,21506.0,60952.0,991.0,20200.0,0.0,725.0,1808.0,50356.0,2436.0,436.0,1502.0,8864.0,4.0,192.0,1469.0,1292.0,62.0,1143.0,89.0
127222.0,4230.0,6810.0,20109.0,24998.0,39809.0,23399.0,86655.0,997.0,17744.0,2781.0,978.0,1587.0,45674.0,2483.0,407.0,1436.0,9450.0,7.0,202.0,1289.0,1141.0,56.0,1333.0,143.0
119368.0,3952.0,5887.0,20248.0,20596.0,32614.0,16017.0,38562.0,996.0,10502.0,2507.0,1421.0,1581.0,45903.0,2516.0,363.0,1650.0,9236.0,2.0,190.0,1474.0,1111.0,76.0,950.0,126.0
119525.0,4891.0,4960.0,21577.0,21375.0,25269.0,13363.0,21424.0,983.0,13414.0,2323.0,362.0,1321.0,38073.0,2576.0,392.0,1637.0,10463.0,8.0,230.0,1683.0,1146.0,36.0,780.0,100.0
139101.0,4641.0,5746.0,20765.0,20433.0,35090.0,15332.0,22613.0,1038.0,46424.0,1194.0,442.0,1028.0,44281.0,2529.0,471.0,1708.0,10339.0,9.0,230.0,1699.0,1096.0,50.0,1283.0,146.0
149559.0,4120.0,7646.0,19583.0,23001.0,32961.0,18487.0,36406.0,1057.0,26247.0,1904.0,919.0,897.0,47905.0,2693.0,394.0,1808.0,11780.0,18.0,224.0,1733.0,1214.0,46.0,1544.0,143.0
159643.0,5491.0,5658.0,21333.0,33517.0,37977.0,21866.0,32558.0,1098.0,33919.0,2575.0,883.0,1634.0,44879.0,2841.0,311.0,2304.0,11517.0,11.0,245.0,1845.0,1136.0,32.0,1659.0,191.0
178761.0,4864.0,5558.0,21717.0,27330.0,40902.0,23542.0,24135.0,1167.0,38718.0,2231.0,1161.0,1592.0,44684.0,3045.0,441.0,2165.0,11737.0,12.0,235.0,1767.0,1226.0,38.0,1704.0,205.0
162957.0,4285.0,5860.0,22441.0,26893.0,37249.0,22461.0,31957.0,1248.0,26278.0,2413.0,953.0,1646.0,41100.0,3116.0,349.0,2443.0,11203.0,2.0,203.0,1531.0,1174.0,27.0,1735.0,208.0
138514.0,4105.0,3269.0,22313.0,24990.0,33977.0,16947.0,27192.0,1315.0,13906.0,2249.0,668.0,1597.0,30548.0,3223.0,305.0,2128.0,12543.0,3.0,215.0,1837.0,1210.0,24.0,1439.0,223.0
155737.0,5818.0,2874.0,22562.0,21387.0,27352.0,10824.0,10050.0,1263.0,15744.0,2112.0,381.0,1331.0,29163.0,3316.0,301.0,2050.0,13053.0,5.0,243.0,2139.0,1209.0,35.0,950.0,229.0
167352.0,4423.0,1757.0,22201.0,20071.0,32191.0,14419.0,45603.0,1251.0,35490.0,1257.0,428.0,1006.0,38617.0,3819.0,362.0,2298.0,13352.0,6.0,194.0,2212.0,1255.0,22.0,1700.0,313.0
173416.0,4714.0,3918.0,20717.0,19632.0,34280.0,17561.0,28844.0,1309.0,34752.0,1663.0,1146.0,948.0,45576.0,4215.0,290.0,2547.0,13421.0,5.0,219.0,2111.0,1292.0,24.0,2194.0,343.0
191967.0,5015.0,4472.0,23337.0,22932.0,36176.0,22609.0,20789.0,1382.0,35862.0,0.0,996.0,1454.0,45882.0,4542.0,319.0,2738.0,13223.0,4.0,208.0,2364.0,1153.0,35.0,2385.0,363.0
201085.0,5073.0,6426.0,24059.0,20284.0,37239.0,23648.0,23264.0,1457.0,38770.0,3986.0,594.0,1573.0,46232.0,5103.0,286.0,2843.0,13260.0,4.0,239.0,2275.0,1269.0,55.0,2421.0,386.0
177604.0,4829.0,6719.0,24538.0,19922.0,34764.0,22964.0,17670.0,1588.0,30222.0,4164.0,1036.0,1558.0,45209.0,5532.0,221.0,2665.0,12931.0,5.0,174.0,1847.0,1262.0,78.0,2592.0,330.0
145235.0,4634.0,9187.0,24295.0,18680.0,28337.0,15741.0,13130.0,1564.0,17926.0,0.0,767.0,1497.0,44059.0,6017.0,224.0,2756.0,13053.0,12.0,167.0,2060.0,1205.0,89.0,2159.0,271.0
184286.0,6772.0,7483.0,24891.0,15473.0,22927.0,10864.0,5062.0,1483.0,18158.0,1589.0,301.0,1440.0,37975.0,6713.0,231.0,2954.0,12460.0,5.0,186.0,2419.0,1065.0,104.0,1518.0,349.0
174968.0,5430.0,10794.0,24087.0,11321.0,23227.0,13554.0,9921.0,1471.0,34533.0,887.0,492.0,1007.0,44376.0,7381.0,252.0,3009.0,13721.0,18.0,227.0,2230.0,1310.0,87.0,1229.0,382.0
181251.0,5645.0,10335.0,23393.0,18247.0,25852.0,18633.0,16755.0,1496.0,44628.0,1882.0,794.0,1005.0,44489.0,6814.0,326.0,3306.0,13843.0,7.0,209.0,2156.0,1297.0,111.0,1942.0,583.0
112911.0,5862.0,8107.0,25195.0,17564.0,29001.0,22268.0,13001.0,1563.0,40885.0,0.0,908.0,1570.0,43082.0,36008.0,322.0,3113.0,13961.0,5.0,215.0,2292.0,1305.0,87.0,2500.0,569.0
215202.0,5869.0,12081.0,27267.0,14784.0,28342.0,22806.0,12774.0,1621.0,33508.0,3908.0,1396.0,1581.0,41322.0,44506.0,302.0,3045.0,14051.0,4.0,184.0,2273.0,1283.0,106.0,2531.0,488.0
167489.0,5584.0,10728.0,26809.0,15916.0,26315.0,21695.0,12477.0,1691.0,51485.0,4021.0,1375.0,1698.0,41810.0,30103.0,220.0,2829.0,13402.0,6.0,227.0,1908.0,1252.0,98.0,2675.0,449.0
139673.0,5453.0,5668.0,26390.0,12194.0,20646.0,14611.0,9763.0,1684.0,21012.0,2162.0,1208.0,1489.0,38772.0,29281.0,217.0,2839.0,12950.0,8.0,171.0,1788.0,1251.0,142.0,2062.0,377.0
158531.0,7674.0,6472.0,26046.0,12375.0,16376.0,11169.0,4307.0,1639.0,23695.0,0.0,568.0,1313.0,31118.0,31219.0,232.0,2458.0,13321.0,5.0,185.0,2525.0,1107.0,103.0,1436.0,451.0
198831.0,5800.0,8819.0,26126.0,13486.0,19347.0,13604.0,8443.0,1572.0,51985.0,1075.0,988.0,1121.0,36604.0,30110.0,263.0,2829.0,13881.0,10.0,168.0,2293.0,1289.0,91.0,2033.0,511.0
197016.0,6368.0,11251.0,25043.0,16208.0,20709.0,17270.0,14228.0,1689.0,48475.0,0.0,1203.0,1034.0,35551.0,31923.0,249.0,3499.0,13621.0,2.0,255.0,2198.0,1285.0,122.0,2432.0,540.0
219423.0,6529.0,11030.0,27829.0,14925.0,23219.0,22046.0,12787.0,1701.0,50139.0,3470.0,1008.0,1508.0,36595.0,32381.0,230.0,3262.0,13922.0,9.0,221.0,2316.0,1317.0,112.0,2517.0,629.0
235134.0,6823.0,12127.0,27078.0,16381.0,24110.0,23449.0,11511.0,1774.0,47671.0,0.0,598.0,1729.0,36652.0,32736.0,234.0,3119.0,13341.0,3.0,166.0,2252.0,1311.0,139.0,2452.0,583.0
219923.0,6183.0,11625.0,28450.0,15616.0,21052.0,23318.0,12882.0,1896.0,40282.0,3785.0,909.0,1533.0,36011.0,31896.0,190.0,3308.0,12151.0,13.0,140.0,1798.0,1214.0,130.0,2508.0,631.0
178131.0,5931.0,7455.0,28701.0,17344.0,18887.0,17767.0,10949.0,1878.0,26430.0,1828.0,607.0,1714.0,32981.0,30402.0,187.0,3795.0,11561.0,5.0,125.0,1756.0,1153.0,106.0,2038.0,615.0
196241.0,7815.0,6399.0,27798.0,14766.0,13679.0,12332.0,3411.0,1796.0,27024.0,1224.0,246.0,1760.0,26567.0,32137.0,209.0,2885.0,10827.0,13.0,178.0,2198.0,1148.0,98.0,1531.0,594.0
227499.0,6261.0,11006.0,25752.0,12416.0,14837.0,14054.0,14044.0,1649.0,47796.0,0.0,508.0,1392.0,32080.0,33198.0,193.0,2963.0,11023.0,12.0,117.0,2202.0,1260.0,116.0,2176.0,677.0
215735.0,6364.0,11974.0,25838.0,16623.0,12755.0,20815.0,14675.0,1851.0,54591.0,2709.0,476.0,1244.0,31521.0,31712.0,159.0,3138.0,10223.0,6.0,150.0,2159.0,1313.0,116.0,2810.0,666.0
235777.0,6564.0,11897.0,27562.0,21078.0,16998.0,23679.0,13872.0,1939.0,53550.0,2490.0,1151.0,1662.0,29373.0,823225.0,141.0,3047.0,10403.0,6.0,163.0,1861.0,1255.0,130.0,2969.0,688.0
236902.0,7018.0,12253.0,28206.0,21759.0,18726.0,29875.0,13489.0,1967.0,52550.0,0.0,386.0,1534.0,30031.0,32106.0,168.0,2729.0,9384.0,8.0,164.0,1884.0,1196.0,104.0,2795.0,950.0
222756.0,6175.0,12057.0,27729.0,21545.0,19902.0,28438.0,13947.0,1975.0,42324.0,1832.0,759.0,1807.0,30254.0,29136.0,166.0,3369.0,8411.0,8.0,147.0,1329.0,1154.0,108.0,3037.0,1030.0
190642.0,5992.0,8608.0,27651.0,18527.0,17937.0,20200.0,11533.0,1961.0,22029.0,0.0,586.0,2138.0,27071.0,26919.0,139.0,2362.0,7451.0,7.0,134.0,1355.0,1194.0,120.0,2383.0,718.0
210361.0,8545.0,5930.0,26902.0,20372.0,12025.0,16362.0,3192.0,1853.0,27380.0,4030.0,70.0,1911.0,22065.0,29617.0,125.0,2459.0,7501.0,5.0,160.0,1799.0,1092.0,107.0,1681.0,880.0
227221.0,6351.0,11228.0,26265.0,18598.0,14839.0,14432.0,11725.0,1911.0,48032.0,1157.0,176.0,1499.0,26382.0,32102.0,142.0,2731.0,7704.0,16.0,151.0,1877.0,1226.0,115.0,2426.0,1078.0
234143.0,6818.0,10297.0,26074.0,25262.0,17568.0,27728.0,17720.0,1838.0,66124.0,0.0,1105.0,1402.0,24010.0,29718.0,180.0,2545.0,7603.0,12.0,145.0,1632.0,1278.0,97.0,2996.0,1011.0
239174.0,7385.0,11799.0,27787.0,35495.0,18233.0,26923.0,18398.0,1834.0,68699.0,3327.0,788.0,2001.0,22890.0,27515.0,181.0,2972.0,7453.0,24.0,140.0,1134.0,1321.0,114.0,3209.0,1062.0
246440.0,7194.0,12248.0,28116.0,28668.0,15401.0,33777.0,15875.0,1917.0,52853.0,0.0,754.0,2403.0,25152.0,26410.0,174.0,3179.0,7121.0,9.0,159.0,1318.0,1284.0,97.0,2837.0,1055.0
205025.0,6173.0,12129.0,27772.0,27212.0,16305.0,31300.0,17428.0,1931.0,48242.0,0.0,917.0,2220.0,26624.0,22195.0,158.0,2615.0,6421.0,17.0,142.0,1267.0,1254.0,148.0,2989.0,1095.0
186169.0,6069.0,6870.0,28510.0,36106.0,15102.0,22771.0,12858.0,1944.0,24484.0,6442.0,337.0,2191.0,24337.0,20316.0,162.0,1680.0,6312.0,19.0,143.0,1153.0,1171.0,106.0,2491.0,926.0
197425.0,7628.0,5370.0,28917.0,33446.0,10869.0,16643.0,5960.0,1893.0,27645.0,1618.0,72.0,2447.0,19556.0,19103.0,168.0,1704.0,6151.0,10.0,158.0,1470.0,1077.0,114.0,1811.0,869.0
205790.0,6524.0,12511.0,28340.0,37009.0,13316.0,19528.0,11861.0,1858.0,56665.0,958.0,35.0,1196.0,23950.0,19256.0,181.0,2142.0,6208.0,29.0,149.0,1318.0,1226.0,93.0,2694.0,1090.0
220787.0,6689.0,11653.0,26814.0,39359.0,13908.0,24740.0,14986.0,1922.0,45679.0,1678.0,720.0,1725.0,24712.0,19650.0,177.0,2256.0,6261.0,21.0,140.0,1367.0,1246.0,83.0,3276.0,983.0
211595.0,6353.0,12485.0,29499.0,39186.0,18039.0,32195.0,21718.0,1917.0,58211.0,0.0,926.0,3238.0,23067.0,18102.0,189.0,2152.0,6178.0,13.0,157.0,1234.0,1311.0,98.0,3746.0,1237.0
125524.0,5924.0,9679.0,28595.0,32869.0,19037.0,0.0,20262.0,1893.0,21183.0,3829.0,818.0,1679.0,22273.0,17543.0,178.0,2260.0,6021.0,14.0,129.0,1163.0,1230.0,93.0,3832.0,1132.0
217968.0,5377.0,4974.0,28833.0,34837.0,10405.0,39988.0,3093.0,1916.0,17533.0,1564.0,446.0,2563.0,18732.0,15118.0,163.0,1853.0,5760.0,10.0,169.0,834.0,1227.0,100.0,3885.0,970.0
136183.0,5544.0,6217.0,27849.0,32436.0,8937.0,13755.0,8867.0,1825.0,17614.0,0.0,81.0,1711.0,20021.0,14205.0,154.0,1974.0,5502.0,5.0,159.0,1049.0,944.0,105.0,2944.0,808.0
174633.0,6270.0,5996.0,27363.0,41447.0,8581.0,10976.0,3106.0,1841.0,27437.0,2111.0,403.0,1923.0,16432.0,15197.0,119.0,1776.0,5908.0,5.0,160.0,932.0,1027.0,104.0,2397.0,1045.0
206841.0,9405.0,12099.0,26588.0,53287.0,11210.0,12892.0,11494.0,1816.0,56371.0,1251.0,568.0,1958.0,20549.0,15805.0,149.0,2155.0,6108.0,13.0,206.0,1181.0,1506.0,78.0,3627.0,1048.0
218748.0,7714.0,12406.0,26095.0,50238.0,16202.0,22459.0,26514.0,1957.0,55600.0,1588.0,1186.0,2964.0,21822.0,15692.0,113.0,2475.0,6272.0,27.0,193.0,1235.0,1723.0,92.0,3871.0,967.0
313926.0,6995.0,12159.0,27329.0,56007.0,23477.0,32552.0,20002.0,1923.0,54469.0,4641.0,1000.0,2023.0,20035.0,14380.0,140.0,2463.0,6389.0,30.0,213.0,1014.0,1730.0,90.0,4532.0,1029.0
